algorithm,num_envs,layout,seed,kind,path,bytes,config_path,config_env,config_model,random_reset,check_held_out,heldout_random,config_layouts,total_timesteps,rollout_steps,xp_partner,status,update_steps,parameter_count,conv_shapes,params_sha256
IPPO,256,empty,3,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-195226/seed3_progress_67.pkl,7494613,outputs/2026-09-02/19-52-26/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",b9215b0a9ea0b1610bf4cd2f435cf41befffd7bb67eb08cd12a2c1e03ca9b187
IPPO,256,empty,4,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-235113/seed4_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-02/23-51-13/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",d90bd4df511b9acd57060c46630ce8c4069a38950747294997c5e2a4a808d0bc
IPPO,256,empty,4,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-235113/seed4_progress_100.pkl,7494613,outputs/2026-09-02/23-51-13/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",d90bd4df511b9acd57060c46630ce8c4069a38950747294997c5e2a4a808d0bc
IPPO,256,empty,4,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-235113/seed4_progress_33.pkl,7494613,outputs/2026-09-02/23-51-13/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",ac5092adc41a6fc8f6eaba6f3af91b264fcf1f6692266126e36e055ebde9cf86
IPPO,256,empty,4,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260902-235113/seed4_progress_67.pkl,7494613,outputs/2026-09-02/23-51-13/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",1977c3a7b097dd373068da36c48b58bc4dfaf5b9df52cfa2204d3c8d448a8cbc
IPPO,256,empty,5,final,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260903-034656/seed5_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-03/03-46-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",32fbedaff31f8a2dafb4472c9631c71b13bad9b9faa4d9c87bc15bd01dd02c89
IPPO,256,empty,5,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260903-034656/seed5_progress_100.pkl,7494613,outputs/2026-09-03/03-46-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",32fbedaff31f8a2dafb4472c9631c71b13bad9b9faa4d9c87bc15bd01dd02c89
IPPO,256,empty,5,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260903-034656/seed5_progress_33.pkl,7494613,outputs/2026-09-03/03-46-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,1302,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",77489d5ef18941bcadecce3deaadfb4fa28082ce5ab0beb63d6fa367b4e3ebd2
IPPO,256,empty,5,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/empty_with_xp_numenv256/ikFalse/reset_all/ippo_layout_eval/lr-20260903-034656/seed5_progress_67.pkl,7494613,outputs/2026-09-03/03-46-56/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,2604,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",db83cba52581f1552da110b98fce1442b5037a983b1c61f79856a00eeaf9853a
CEC,256,mixed,98,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260831-062443/seed98_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-08-31/06-24-43/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",481891f60c968bb008bd8e3082962fa0159d401e7c5e839e7e750cef2ea3ea06
CEC,256,mixed,0,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260831-102209/seed0_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-08-31/10-22-09/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",963eb912ba90a73262986c2045f22b189c8503c25cc430d79d73e3665efca80c
CEC,256,mixed,1,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260831-141447/seed1_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-08-31/14-14-47/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",92351d8c2d4821c87172d3ad1bb0f2f1a5a51dbc0b1bdefaa2b572c248a9f65a
CEC,256,mixed,2,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260831-181320/seed2_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-08-31/18-13-20/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",ce522c9cdaf78cd15e4c2af49efea241c352f584a18f98b7c004afd9a0af47e5
CEC,256,mixed,3,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260831-220310/seed3_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-08-31/22-03-10/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",1c1a19c1455b2456ea145e663652da305583ac867435682ca811232c40d2c0cb
CEC,256,mixed,4,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260901-020120/seed4_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-01/02-01-20/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",9f0329e9cc8c8f94cfd25246acf8a12cf7c74efd6e90a8de39fd40eefbba30de
CEC,256,mixed,5,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv256/ikTrue/reset_all/cec_layout_eval/lr-20260901-055839/seed5_ckpt0_improved_updates3906.pkl,7495257,outputs/2026-09-01/05-58-39/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,3906,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",b6f58d1322719691aa1e90e448e03c80eb3dde7183b892b982192311c865b76c
CEC,64,mixed,98,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260807-051039/seed98_ckpt0_improved_updates15625.pkl,7495257,MISSING,,,,,,[],,,,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",caccdcb64a140eb239f72a49680400f147535fc6de7af5fa52887fc1d334e050
CEC,64,mixed,0,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260807-152224/seed0_ckpt0_improved_updates15625.pkl,7495257,MISSING,,,,,,[],,,,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3f17a3b257e05ed895fa4ea26d7410dbd14d00a3a4041b0ec1246efa8a176541
CEC,64,mixed,1,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260808-121101/seed1_ckpt0_improved_updates15625.pkl,7495257,MISSING,,,,,,[],,,,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",8dee39e618ee685ca5ea6fb1ab2c1a9572759501789c2279a2791cdfbbb54ed9
CEC,64,mixed,2,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260809-014035/seed2_ckpt0_improved_updates15625.pkl,7495257,MISSING,,,,,,[],,,,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",bd193c0d778d6cfaa3132bb82200491d5a9962deecd53ec7e47382d67f366957
CEC,64,mixed,4,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260818-182941/seed4_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-18/18-29-41/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",52a0576938e39e100e561d9cdbc5c8443f783a800a94e89ec7d57be0ba0449d6
CEC,64,mixed,5,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260819-014744/seed5_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-19/01-47-44/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",3b2cae18115d48b5bfaefd1b991ddb252187d14866283391bda935bef131baeb
CEC,64,mixed,3,final,ckpts/ippo/ToyCoopNoPink/modified_wall/mixed_empty_wall_a_with_xp_numenv64/ikTrue/reset_all/cec_layout_eval/lr-20260823-221000/seed3_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-23/22-10-00/.hydra/config.yaml,ToyCoopNoPink,CEC,True,True,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",d5a5a7ab7830a20dd87e38dcd2931ab81d494882516f627a26a71e60b1a80996
IPPO,64,wall_a,98,final,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-160857/seed98_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-19/16-08-57/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",5f9ed53ff1ff244e25604abff13fc39e74047bebc14529315f19d444e7281e76
IPPO,64,wall_a,98,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-160857/seed98_progress_100.pkl,7494613,outputs/2026-08-19/16-08-57/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",5f9ed53ff1ff244e25604abff13fc39e74047bebc14529315f19d444e7281e76
IPPO,64,wall_a,98,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-160857/seed98_progress_33.pkl,7494613,outputs/2026-08-19/16-08-57/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",40ff1cd04adc97a3a97ae74435cf37d3818c868a8daafe8a422aba31bcdd7f8e
IPPO,64,wall_a,98,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-160857/seed98_progress_67.pkl,7494613,outputs/2026-08-19/16-08-57/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",b8a224953795e0302d327333fed1d30e1238d40409469ca7d430d0b0b836579b
IPPO,64,wall_a,0,final,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-234439/seed0_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-19/23-44-38/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",655c2571b4f7d02ab37b4305548764e8f7461b712d2ba833d85218756de3ba22
IPPO,64,wall_a,0,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-234439/seed0_progress_100.pkl,7494613,outputs/2026-08-19/23-44-38/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",655c2571b4f7d02ab37b4305548764e8f7461b712d2ba833d85218756de3ba22
IPPO,64,wall_a,0,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-234439/seed0_progress_33.pkl,7494613,outputs/2026-08-19/23-44-38/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",29eb6f40cacb6c40f4f29e17958d2d8416cb8eba4d03314512e6ab2fa2e13bfa
IPPO,64,wall_a,0,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260819-234439/seed0_progress_67.pkl,7494613,outputs/2026-08-19/23-44-38/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",5c37b597ad12508ea4581722a6396a674ad49eba5cf86e395609bff0cfa8ea1e
IPPO,64,wall_a,1,final,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-072109/seed1_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-20/07-21-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",bfa8a1d69f0fb09055718188306717f4d74fa0ba189905a5af2ab90bb1ca0c02
IPPO,64,wall_a,1,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-072109/seed1_progress_100.pkl,7494613,outputs/2026-08-20/07-21-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",bfa8a1d69f0fb09055718188306717f4d74fa0ba189905a5af2ab90bb1ca0c02
IPPO,64,wall_a,1,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-072109/seed1_progress_33.pkl,7494613,outputs/2026-08-20/07-21-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",10ba1f0c7b5f8f2ab7a4af0186059ddb432d84086efa0187a3ab9611a8b557a1
IPPO,64,wall_a,1,progress_67,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-072109/seed1_progress_67.pkl,7494613,outputs/2026-08-20/07-21-09/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,10417,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",08e1a07410f1797ebb564c9c55a54606808efe8314d8135fdcf9282479d95d28
IPPO,64,wall_a,2,final,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-145219/seed2_ckpt0_improved_updates15625.pkl,7495257,outputs/2026-08-20/14-52-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",5e0534833c06c5c524c5a701bd6eb29b45d7e357fa52fdc7c82687d887e281c5
IPPO,64,wall_a,2,progress_100,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-145219/seed2_progress_100.pkl,7494613,outputs/2026-08-20/14-52-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,15625,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",5e0534833c06c5c524c5a701bd6eb29b45d7e357fa52fdc7c82687d887e281c5
IPPO,64,wall_a,2,progress_33,ckpts/ippo/ToyCoopNoPink/modified_wall/wall_a/ikFalse/reset_all/ippo_layout_eval/lr-20260820-145219/seed2_progress_33.pkl,7494613,outputs/2026-08-20/14-52-19/.hydra/config.yaml,ToyCoopNoPink,IPPO_baseline,False,False,100,"[""empty"", ""wall_a""]",100000000.0,100,98,OK,5209,1873190,"{""/params/Conv_0/kernel"": [2, 2, 4, 64], ""/params/Conv_1/kernel"": [2, 2, 64, 32]}",664eae245ea02937aea6e23a3d8ec80893843401dc4f11082789c30a112e16c1
